 Michigan	Wayne County	2974.4	COMCAST CABLE COMMUNICATIONS, LLC
 Minnesota	Ramsey County	3341.6	CenturyLink, Inc.
 Florida	Pinellas County	3347.5	California Internet, L.P. DBA GeoLinks
Puerto Rico	Guaynabo Municipio	3550.7	Critical Hub Networks, Inc.
 Virginia	Fairfax city	3616.6	Cox Communications, Inc
 California	Orange County	3807.7	Cox Communications, Inc
 California	Orange County	3807.7	AT&T Services, Inc.
 California	Orange County	3807.7	Google Fiber California, LLC
 California	Orange County	3807.7	Go Fiber
 California	Orange County	3807.7	California Internet, L.P. DBA GeoLinks
 California	Orange County	3807.7	Consolidated Smart Broadband Systems, LLC
 New Jersey	Bergen County	3884.5	XCHANGE TELECOM CORP.
 New Jersey	Bergen County	3884.5	CSC Holdings LLC
 New Jersey	Bergen County	3884.5	California Internet, L.P. DBA GeoLinks
 Colorado	Denver County	3922.6	Webpass, Inc.
 Colorado	Denver County	3922.6	CenturyLink, Inc.
 Colorado	Denver County	3922.6	California Internet, L.P. DBA GeoLinks
 Colorado	Denver County	3922.6	COMCAST CABLE COMMUNICATIONS, LLC
 Colorado	Denver County	3922.6	Futurum Communications Corp
 Wisconsin	Milwaukee County	3926.0	AT&T Services, Inc.
 Wisconsin	Milwaukee County	3926.0	Ethoplex, LLC
 Virginia	Charlottesville city	4246.3	Ting Inc.
 Virginia	Charlottesville city	4246.3	CenturyLink, Inc.
 Virginia	Norfolk city	4486.3	Cox Communications, Inc
Puerto Rico	Bayamón Municipio	4695.3	Critical Hub Networks, Inc.
 New York	Nassau County	4704.8	XCHANGE TELECOM CORP.
 New York	Nassau County	4704.8	CSC Holdings LLC
 Missouri	St. Louis city	5157.5	AT&T Services, Inc.
 Missouri	St. Louis city	5157.5	Sho-Me Technologies, LLC
 New Jersey	Union County	5216.1	XCHANGE TELECOM CORP.
 Illinois	Cook County	5495.1	AT&T Services, Inc.
 Illinois	Cook County	5495.1	Webpass, Inc.
 Illinois	Cook County	5495.1	RCN Telecom Services of Illinois, LLC
 Illinois	Cook County	5495.1	COMCAST CABLE COMMUNICATIONS, LLC
 Virginia	Falls Church city	6169.8	Cox Communications, Inc
 New York	Richmond County	8030.3	XCHANGE TELECOM CORP.
Puerto Rico	San Juan Municipio	8262.3	Critical Hub Networks, Inc.
 District of Columbia	District of Columbia	9856.5	Starpower Communications, LLC d/b/a RCN
 District of Columbia	District of Columbia	9856.5	COMCAST CABLE COMMUNICATIONS, LLC
 Pennsylvania	Philadelphia County	11379.5	COMCAST CABLE COMMUNICATIONS, LLC
 Pennsylvania	Philadelphia County	11379.5	Hotwire Communications, Ltd.
 Massachusetts	Suffolk County	12415.6	Webpass, Inc.
 Massachusetts	Suffolk County	12415.6	California Internet, L.P. DBA GeoLinks
 Massachusetts	Suffolk County	12415.6	COMCAST CABLE COMMUNICATIONS, LLC
 New Jersey	Hudson County	13731.4	XCHANGE TELECOM CORP.
 California	San Francisco County	17179.2	Race Telecommunications, Inc.
 California	San Francisco County	17179.2	AT&T Services, Inc.
 California	San Francisco County	17179.2	Webpass, Inc.
 California	San Francisco County	17179.2	Sonic Telecom, LLC
 California	San Francisco County	17179.2	WaveDivision Holdings, LLC
 California	San Francisco County	17179.2	Etheric Networks, Inc.
 California	San Francisco County	17179.2	COMCAST CABLE COMMUNICATIONS, LLC
 New York	Queens County	20553.6	RCN Telecom Services of New York, LP
 New York	Queens County	20553.6	XCHANGE TELECOM CORP.
 New York	Bronx County	32903.3	CSC Holdings LLC
 New York	Kings County	35369.2	RCN Telecom Services of New York, LP
 New York	Kings County	35369.2	XCHANGE TELECOM CORP.
 New York	New York County	69468.4	RCN Telecom Services of New York, LP
 New York	New York County	69468.4	XCHANGE TELECOM CORP.
 New York	New York County	69468.4	California Internet, L.P. DBA GeoLinks
